contest_class_first,contest_class_second,contest_class_second_id,contest_end_time,contest_id,contest_name,contest_start_time,contest_url,enter_range,is_contest_status,is_exam,is_new,level_name,module,organiser,organiser_name,rank,regist_end_time,regist_start_time,thumb_pic,time_name,time_status
1005,art_assessment,36,2025-05-24,53809,2025“华文校园”全国大学生语文演讲大赛,2025-04-22,vse/YWYJ2025,全国,1,0,0,全国性,0,中国语文报刊协会 等,主办方,0,2025-05-24,2025-04-22,https://publicqn.saikr.com/2025/04/22/contest6806fe7b77cec9.096672091745288852390.png,比赛进行中,22
1005,english,19,2025-05-24,53810,2025“东方创新杯”全国大学生英语语法大赛,2025-05-24,vse/DFCXBEG,全国,1,0,0,全国性,0,华夏文化促进会文化和科技融合工作委员会 ,主办方,0,2025-05-24,2025-04-15,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744683708694images.png,正在报名,12
1005,english,19,2025-05-24,53569,【山西省翻译协会】第三届“三晋杯”全国大学生英语词汇大赛,2025-05-24,vse/SJCNCSEVC,全国,1,0,0,全国性,0,山西省翻译协会 等,主办方,0,2025-05-24,2025-03-18,https://publicqn.saikr.com/2025/03/18/contest67d90d3a95b295.951879691742277983934.png,正在报名,12
1005,english,19,2025-05-24,53294,【可选组别】第二届“丝绸之路”全国大学生英语词汇大赛,2025-05-24,vse/SCCY/2025,全国,1,0,0,全国性,0,中国国际商会商业行业商会丝绸之路国际合作工作委员会,主办方,0,2025-05-24,2025-02-07,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744600242907images.png,正在报名,12
1005,english,19,2025-04-26,53737,2025年全国两会重要文献英文翻译讲座,2025-04-26,vse/53737,全国,1,0,0,全国性,0,中国外文局亚太传播中心（人民中国杂志社、中国报道杂志社）,主办方,0,2025-05-24,2025-03-31,,正在报名,12
1005,english,19,2025-05-25,53775,2025“英才计划”国际大学生英语阅读大赛,2025-05-25,vse/53775,全国,1,0,0,全国性,0,中华出版促进会国际人才文化传播工作委员会,主办方,0,2025-05-25,2025-04-22,https://publicqn.saikr.com/2025/04/21/contest6805e82cc96d90.113894851745217610164.png,正在报名,12
1004,environment,27,2025-05-25,53184,【第三场报名】第三届“生态先锋，绿色挑战” 大学生环保知识大赛 ● 春季赛,2025-05-25,vse/2025/EP,全国,1,0,0,全国性,0,中华环保联合会青少年环境友好行动委员会,主办方,21,2025-05-25,2025-01-22,https://publicqn.saikr.com/2025/01/16/contest67885e83728ea7.473861441736990358275.png,正在报名,12
1005,english,19,2025-05-25,53344,第二届“一带一路”全国大学生英语翻译大赛,2025-02-23,vse/2025Tran,全国,1,0,0,全国性,0,中国欧洲经济技术合作协会一带一路经济文化工作委员会,主办方,11,2025-05-25,2025-02-18,https://publicqn.saikr.com/contest/thmub/cropper/upload/1740705714108images.png,比赛进行中,22
1005,song_and_dance,25,2025-05-26,51671,【推荐信+证书】第二届“中外传播杯”全国大学生新时代媒体创作大赛,2025-02-11,vse/APCNM/2025,全国,1,0,0,全国性,0,中国外文局亚太传播中心（人民中国杂志社、中国报道杂志社）,主办方,0,2025-05-26,2025-02-11,https://publicqn.saikr.com/contest/thmub/cropper/upload/1739245853503images.png,比赛进行中,22
1004,society,29,2025-05-29,51697,【可申领专业人才入库证书】第二届“2024·生命守护”全民动物保护公益摄影大赛,2024-12-01,vse/dwbh/syds2,全国,1,0,0,全国性,0,西安市小动物保护协会  等,主办方,16,2025-05-28,2024-12-01,https://publicqn.saikr.com/contest/thmub/cropper/upload/1733207657005images.png,比赛进行中,22
1005,art_assessment,36,2025-05-27,51704,【国家一级协会总会】[AIGC]华夏未来数字艺术大赛,2024-12-05,vse/HXWLSZYSDS,全国,1,0,0,全球性,0,华夏文化促进会,主办方,18,2025-05-28,2024-12-05,https://publicqn.saikr.com/contest/thmub/cropper/upload/1740450918502images.png,比赛进行中,22
1005,song_and_dance,25,2025-05-30,53751,【证书+实践证明】第三届中国青少年科技艺术作品展活动（高校组）,2025-04-08,vse/kxys3,全国,1,0,0,全国性,0,中国科技新闻学会 等,主办方,0,2025-05-30,2025-04-10,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744010757389images.png,比赛进行中,22
1004,occupation,28,2024-05-25,54625,第九届全国大学生集成电路创新创业大赛——职业技能赛项,2024-04-01,vse/54625,全国,0,0,1,全国性,0,工业和信息化部人才交流中心,主办方,12,2025-05-30,2025-04-18,,正在报名,12
1005,song_and_dance,25,1970-01-01,53509,【免费参赛】2025“视觉记忆”全国大学生摄影大赛,1970-01-01,vse/syds,全国,0,0,0,全国性,0,中华出版促进会国际人才文化传播工作委员会 等,主办方,27,2025-05-30,2025-03-03,https://publicqn.saikr.com/contest/thmub/cropper/upload/1741154665431images.png,正在报名,12
1004,society,29,2025-05-30,54619,2025“数字本草”全国大学生中医药文化知识竞赛,2025-04-14,vse/zyy/2025,全国,1,0,1,全国性,0,华夏文化促进会国医文化传承专业委员会,主办方,0,2025-05-30,2025-04-14,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744787892755images.png,比赛进行中,22
1001,mcm,1,2025-06-01,53681,2025年第一届“熠朗杯”闽南师范大学数学建模竞赛,2025-05-23,vse/MNNUMCM2025,闽南师范大学,1,0,0,校级,0,闽南师范大学,主办方,0,2025-06-01,2025-05-23,,即将报名,11
1001,big_data,34,2025-06-02,53796,2025年全国大学生机器人与算法大赛,2025-06-02,vse/Robot/2025,全国,1,0,0,全国性,0,中国机电一体化技术应用协会,主办方,0,2025-06-01,2025-04-09,,正在报名,12
1005,speech,24,2025-06-03,53217,【免费报名】2025年全国大学生经典名著阅读 ·文韵创想大赛,2025-01-16,vse/wycx,全国,1,0,0,全国性,0,吕梁市读书协会,主办方,0,2025-06-03,2025-01-16,https://publicqn.saikr.com/contest/thmub/cropper/upload/1737356350160images.png,比赛进行中,22
1004,society,29,2025-06-04,53297,【第二场】第七届全国大学生新媒体创新创意大赛,2025-02-17,vse/MADIA2025,全国,1,0,0,全国性,0,中华出版促进会国际人才文化传播工作委员会 等,主办方,34,2025-06-04,2025-02-16,https://publicqn.saikr.com/2025/02/13/contest67ad978e2b0f95.814776521739429810018.png,比赛进行中,22
1005,english,19,2025-06-04,53745,【双章认证】第三届“BETT杯”全国大学生英语写作大赛,2025-04-28,vse/bett-writing-third,全国,1,0,0,全国性,0,中国城市商业网点建设管理联合会国际商务交流与外语研究分会,主办方,0,2025-06-04,2025-04-22,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744611943868images.png,正在报名,12
1004,society,29,2025-07-25,53527,"2025""碳索新未来""大学生双碳科普知识大赛-双碳知识演讲赛道",2025-03-04,vse/stzskpds/2025/s,全国,0,0,0,全国性,0,全国双碳行业产教融合共同体,支持单位,44,2025-06-04,2025-03-06,https://publicqn.saikr.com/contest/thmub/cropper/upload/1741940317747images.png,正在报名,12
1005,english,19,2025-06-12,53325,【大英赛主办方】2025年全国大学生英语作文大赛（NEWCCS）,2025-05-11,vse/newccs/2025,全国,1,0,0,全国性,0,高等学校大学外语教学研究会 等,主办方,1,2025-06-07,2025-03-02,https://publicqn.saikr.com/2025/02/26/contest67be6779665af8.508042361740531593222.png,正在报名,12
1001,energy,15,2025-06-30,53715,2025年第二十届全国环境友好科技竞赛（绿色创业类）,2025-03-30,vse/53715,全国,1,0,0,全国性,0,清华大学 等,主办方,0,2025-06-10,2025-03-30,,比赛进行中,22
1001,energy,15,2025-06-30,53725,2025年第二十届全国环境友好科技竞赛（理念类、实物类）,2025-03-30,vse/hjyh/2025,全国,1,0,0,全国性,0,清华大学 等,主办方,0,2025-06-10,2025-03-30,,比赛进行中,22
1001,computer,6,2025-06-23,53655,2025“华青杯 ”全国大学生数字未来创新挑战赛 ——机器人应用模拟赛,2025-06-13,vse/RobotC/2025,全国,1,0,0,全国性,0,中国国际科技促进会青少年人工智能教育普及工作委员会,主办方,0,2025-06-12,2025-03-19,https://publicqn.saikr.com/contest/thmub/cropper/upload/1742542087891images.png,正在报名,12
1005,art_assessment,36,2025-06-18,53400,【第二场报名开启】2025“华文校园”全国大学生语文写作大赛,2025-04-22,vse/YWXZ2025,全国,1,0,0,全国性,0,中国语文报刊协会校园文化分会,主办方,39,2025-06-13,2025-03-06,https://publicqn.saikr.com/2025/03/06/contest67c96562617b46.064362411741251969252.png,比赛进行中,22
1001,computer,6,2025-06-15,53752,2025 全国大学生高新技术竞赛——嵌入式创新知识挑战赛,2025-06-13,vse/Embedded/2025,全国,1,0,0,全国性,0,中国国际科技促进会物联网工作委员会,主办方,0,2025-06-13,2025-04-02,https://publicqn.saikr.com/contest/thmub/cropper/upload/1743661505866images.png,正在报名,12
1005,english,19,2025-06-21,54640,第八届ETTBL全国商务英语翻译大赛,2025-06-21,vse/ETTBL2025/TRANSLATION,全国,1,0,1,全国性,0,中国商业联合会,主办单位,0,2025-06-21,2025-04-21,https://publicqn.saikr.com/contest/thmub/cropper/upload/1745312086136images.png,正在报名,12
1005,english,19,2025-06-21,53004,【多省译协盖章】第十一届全国大学生外语翻译挑战赛,2025-06-21,vse/NCSFLC,全国,1,0,0,全国性,0,中国西部研究与发展促进会教育工作委员会 等,主办方,36,2025-06-21,2025-03-15,https://publicqn.saikr.com/2025/02/08/contest67a6fffe6ccb41.227587561738997824270.png,正在报名,12
1004,society,29,2025-06-24,53537,2025 第五届“心上的中国”全国大学生525心理与研学设计大赛-专业赛项,2025-03-11,vse/53537,全国,1,0,0,全国性,0,中国心理学会心理学普及工作委员会 等,主办方,0,2025-06-24,2025-03-05,https://publicqn.saikr.com/contest/thmub/cropper/upload/1743660707942images.png,比赛进行中,22
1001,big_data,34,2025-06-27,54605,【第二场】2025年工业互联网技术与应用挑战赛,2025-04-13,vse/54605,全国,1,0,0,全国性,0,中国互联网协会工业互联网工作委员会 等,主办方,0,2025-06-27,2025-04-13,https://publicqn.saikr.com/contest/thmub/cropper/upload/1742284936227images.png,比赛进行中,22
1004,occupation,28,2025-06-27,53707,【双赛道选择】第八届“远见者杯”全国大学生创新促进就业大赛-职业技能素养,2025-03-30,vse/yjzbzysy25,全国,1,0,0,全国性,0,远见者杯全国大学生创新促进就业大赛组委会,主办方,0,2025-06-27,2025-03-27,https://publicqn.saikr.com/contest/thmub/cropper/upload/1742983146942images.png,比赛进行中,22
1004,occupation,28,2025-06-29,53811,【灯塔计划同步进行中】2025年第八届“远见者杯”全国大学生创新促进就业大赛,2025-01-31,vse/DTJH2025,全国,1,0,0,全国性,0,中国联合国采购促进会,主办方,0,2025-06-29,2025-01-31,,比赛进行中,22
1004,occupation,28,2025-06-29,52395,【国赛】2025年第八届“远见者杯”全国大学生创新促进就业大赛春季赛简历撰写,2025-01-07,vse/yjzbjljs,全国,1,0,0,全国性,0,远见者杯全国大学生创新促进就业大赛组委会,主办方,45,2025-06-29,2024-12-31,https://publicqn.saikr.com/contest/thmub/cropper/upload/1736133573612images.png,比赛进行中,22
1005,art_assessment,36,2025-07-05,53773,【国家一级学会主办】2025年第四届全国大学生新媒体大赛,2025-03-31,vse/XMTDX/2025,全国,1,0,0,全国性,0,中国广告主协会创新人才发展工作委员会,主办方,0,2025-07-06,2025-04-08,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744106860857images.png,比赛进行中,22
1002,match,16,2025-07-20,54624,【第二场】2025全国大学生高新技术竞赛——算法智星挑战赛,2025-07-20,vse/54624,全国,1,0,1,全国性,0,中国国际科技促进会物联网工作委员会,主办方,0,2025-07-18,2025-04-20,https://publicqn.saikr.com/contest/thmub/cropper/upload/1737443273996images.png,正在报名,12
1004,society,29,2025-07-19,54614,【夏季赛】“求职杯”大学生行业技能素养挑战赛·专业赛项,2025-04-15,vse/qzbsum2025,全国,1,0,0,全国性,0,中国企业文化促进会创业就业指导工作委员会,主办方,0,2025-07-19,2025-04-15,,比赛进行中,22
1005,english,19,2025-05-17,53670,2025年“中原杯”全国外语应用能力大赛,2025-05-16,vse/ZYB2025,全国,1,0,0,全国性,0,河南省翻译协会,主办方,0,2025-07-19,2025-03-26,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744614235730images.png,正在报名,12
1004,tiaozhanbei,7,2025-07-19,53677,【国赛】2025年第五届全国大学生技术创新创业大赛,2025-03-27,vse/JSSC25,全国,1,0,0,其他,0,中国技术创业协会企业市场融通工作委员会,主办方,19,2025-07-19,2025-03-27,https://publicqn.saikr.com/contest/thmub/cropper/upload/1743153400874images.png,比赛进行中,22
1004,occupation,28,2025-08-16,53784,2025年全国大学生电子商务精英挑战赛,2025-04-13,vse/SWTZ2025,全国,1,0,0,其他,0,中国对外贸易经济合作企业协会跨境电子商务工作委员会,主办方,0,2025-08-16,2025-04-13,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744274035852images.png,比赛进行中,22
1003,business,26,2025-11-29,51382,【国家级竞赛】【初赛免费】2025年全国大学生创新创业实践大赛,2025-03-09,vse/51382,全国,1,0,0,全国性,0,全国大学生创新创业实践大赛组委会,主办单位,0,2025-11-14,2025-03-09,https://publicqn.saikr.com/contest/thmub/cropper/upload/1742438504269images.png,比赛进行中,22
1004,occupation,28,1970-01-01,51442,【培训考试】 1+X劳动教育职业技能等级证书,1970-01-01,vse/51442,全国,0,1,0,全国性,0,教育部职业教育技术研究所 等,主办方,0,2025-11-30,2024-11-17,https://publicqn.saikr.com/2024/11/11/contest6731b9661e0fe7.004467781731312000833.png,正在报名,12
1004,society,29,1970-01-01,46253,大学生【学术论文】发表1V1评阅,1970-01-01,vse/46253,全国,0,0,0,自由,0,英伽教育,主办方,35,2025-12-31,2023-06-13,,正在报名,12
1001,acm,2,1970-01-01,54626,2025年第十八届“高教杯”全国大学生先进成图技术与产品信息建模创新大赛,1970-01-01,vse/54626,全国,0,0,1,全国性,0,中国图学学会制图技术专业委员会 等,主办方,0,2025-04-24,2025-03-31,,正在报名,12
1001,electronic,5,1970-01-01,53647,第八届(2025)全国大学生嵌人式芯片与系统设计竞赛,1970-01-01,vse/53647,全国,0,0,0,全国性,0,中国电子教育学会,主办方,0,2025-04-24,2025-03-06,,正在报名,12
1005,industry_design,21,1970-01-01,53226,第十六届蓝桥杯全国软件和信息技术专业人才大赛,1970-01-01,vse/53226,全国,0,0,0,全国性,0,工业和信息化部人才交流中心,主办方,0,2025-04-24,2024-10-07,,正在报名,12
1005,english,19,1970-01-01,53538,第八届中国日报社“21世纪杯”全国青年英语演讲比赛,1970-01-01,vse/53538,全国,0,0,0,全国性,0,21世纪报社,主办方,0,2025-04-29,2024-12-31,,正在报名,12
1003,business,26,1970-01-01,53316,第四届CMAU全国大学生市场研究与商业策划大赛,1970-01-01,vse/53316,全国,0,0,0,全国性,0,中国高等院校市场学研究会 等,主办方,0,2025-04-29,2024-12-31,,正在报名,12
1005,art_assessment,36,1970-01-01,53336,第五届吴承恩长篇小说奖征稿,1970-01-01,vse/53336,全国,0,0,0,全国性,0,江苏省淮安市淮安区文学艺术界联合会,主办单位,0,2025-04-29,2025-02-12,,正在报名,12
1005,industry_design,21,1970-01-01,53397,2025第四届工艺美术文创设计大赛,1970-01-01,vse/53397,全国,0,0,0,全国性,0,中国轻工业联合会,主办方,0,2025-04-29,2025-02-19,,正在报名,12
1005,art_assessment,36,1970-01-01,52398,第三届锦绣中华（金鼎奖）全国风光摄影大赛征稿,1970-01-01,vse/52398,全国,0,0,0,全国性,0,福建省摄影家协会 等,主办方,0,2025-04-29,2024-12-26,,正在报名,12
1001,big_data,34,2025-08-30,53758,【保研推免加分】中国大学生文商旅经营与策划虚拟仿真大赛,2025-04-29,vse/53758,全国,1,0,0,全国性,0,中国旅游协会旅游教育分会/中国共产主义青年团广州市南沙区委员会/南开大学旅游与服务学院/广州南沙旅游发展有限公司,主办方,0,2025-04-29,2025-02-28,https://publicqn.saikr.com/contest/thmub/cropper/upload/1744031986052images.png,正在报名,12
1003,business,26,1970-01-01,53759,第三届中国大学生文商旅经营与策划虚拟仿真大赛,1970-01-01,vse/53759,全国,0,0,0,全国性,0,中国旅游协会旅游教育分会 等,主办方,0,2025-04-29,2025-01-20,,正在报名,12
